Source_File,Source_Sheet,Source_Row,Recon_Code,ZONE,Source_State,Source_Location,Source_Product,Source_SubProduct,Source_Business_Type,Source_SubLine,Insurer_Name,Source_Rate_Field,Rate_Type,Rate_Value,Effective_From,Product_Code,SubProduct_Code,BusinessType_Code,UI_Business_Type,Rule_Business_Variant,SubLine_Code,State_Code,Location_Code
September-26.xlsx,Sheet1,525,AP3GC272P,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 7500 TO 12000 GVW,RO/RN,PKG,MAGMA,OUTFLOW,OUTFLOW,14.50%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_7500_TO_12000_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,526,AP3GC302P,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - ABOVE 40000 GVW,RO/RN,PKG,MAGMA,OUTFLOW,OUTFLOW,16.50%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_ABOVE_40000_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,527,AP3GC242P,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,RAHEJA,OUTFLOW,OUTFLOW,47.00%{NT(without Break in),01-09-2026,PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,528,AP3GC252P,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,RAHEJA,OUTFLOW,OUTFLOW,"40.00%{NT,37.50%{NT(BOLERO)",01-09-2026,PROD_GCV,SP_GCV_4W_2500_TO_3500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,529,AP3GC252T,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,RAHEJA,OUTFLOW,OUTFLOW,"42.00%{NT,37.50%{NT(BOLERO)",01-09-2026,PROD_GCV,SP_GCV_4W_2500_TO_3500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,530,AP3GC262P,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,RAHEJA,OUTFLOW,OUTFLOW,24.50%{NT(without Break in),01-09-2026,PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,531,AP3GC262T,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,RAHEJA,OUTFLOW,OUTFLOW,24.50%{NT(without Break in),01-09-2026,PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,532,AP3PC152P,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV 3W,RO/RN,PKG,RAHEJA,OUTFLOW,OUTFLOW,45.00%{NT,01-09-2026,PROD_PCV,SP_PCV_3W,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,533,AP3PC152T,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV 3W,RO/RN,TP,RAHEJA,OUTFLOW,OUTFLOW,45.00%{NT,01-09-2026,PROD_PCV,SP_PCV_3W,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,534,AP3PR142P,SOUTH,ANDHARA PRADESH,ROAP,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,RAHEJA,OUTFLOW,OUTFLOW,"27.50%{OD(NCB),19.50%{OD(NON NCB)",01-09-2026,PROD_PC,SP_PC_CAR,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,535,AP3PR142S,SOUTH,ANDHARA PRADESH,ROAP,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,RAHEJA,OUTFLOW,OUTFLOW,17.50%{OD(NCB),01-09-2026,PROD_PC,SP_PC_CAR,BT_RO_RN,Renewal / Rollover,RO/RN,SL_SAOD,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,536,AP3PR142T,SOUTH,ANDHARA PRADESH,ROAP,PRIVATE CAR,PRIVATE CAR,RO/RN,TP,RAHEJA,OUTFLOW,OUTFLOW,22.50%{NT,01-09-2026,PROD_PC,SP_PC_CAR,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,537,AP3GC242T,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - UPTO 2500 GVW,RO/RN,TP,RAHEJA,OUTFLOW,OUTFLOW,47.00%{NT(without Break in),01-09-2026,PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,538,AP3PC182P,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV BUS - STUDENTS,RO/RN,PKG,RELIANCE,OUTFLOW,OUTFLOW,64.00%{NT(INSTITUTION ONLY),01-09-2026,PROD_PCV,SP_PCV_SCHOOLBUS,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,539,AP32W121P,SOUTH,ANDHARA PRADESH,ROAP,2W,SCOOTER,NEW(1+5),PKG,RELIANCE,OUTFLOW,OUTFLOW,"44.50%{NT(hero,honda,tvs,yamaha & bajaj)",01-09-2026,PROD_2W,SP_2W_SCOOTER,BT_NEW,New,NEW(1+5),SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,540,AP3PC182T,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV BUS - STUDENTS,RO/RN,TP,RELIANCE,OUTFLOW,OUTFLOW,64.00%{NT(INSTITUTION ONLY),01-09-2026,PROD_PCV,SP_PCV_SCHOOLBUS,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,541,AP3GC242T,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - UPTO 2500 GVW,RO/RN,TP,RELIANCE,OUTFLOW,OUTFLOW,"20.00%{NT(<2.0TON - TATA/MAR/MAH(Jetto & Supro)),10.50%{NT(>2.0 to 2.5TON - Except TATA/MAR/MAH(Jetto & Supro))",01-09-2026,PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,542,AP3GC242P,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,RELIANCE,OUTFLOW,OUTFLOW,"22.50%{NT(<2.0TON - TATA/MAR/MAH(Jetto & Supro)),15.50%{NT(>2.0 to 2.5TON - Except TATA/MAR/MAH(Jetto & Supro))",01-09-2026,PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,543,AP32W122P,SOUTH,ANDHARA PRADESH,ROAP,2W,SCOOTER,RO/RN,PKG,RELIANCE,OUTFLOW,OUTFLOW,"49.00%{NT(hero,honda,tvs,yamaha & bajaj)",01-09-2026,PROD_2W,SP_2W_SCOOTER,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,544,AP3MI322P,SOUTH,ANDHARA PRADESH,ROAP,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,RELIANCE,OUTFLOW,OUTFLOW,30.00%{NT(NEW - without Trailer),01-09-2026,PROD_MISC,SP_MISC_TRACTOR_AGRI,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,545,AP32W122S,SOUTH,ANDHARA PRADESH,ROAP,2W,SCOOTER,RO/RN,SAOD,RELIANCE,OUTFLOW,OUTFLOW,"27.50%{NT(hero,honda,tvs,yamaha & bajaj)",01-09-2026,PROD_2W,SP_2W_SCOOTER,BT_RO_RN,Renewal / Rollover,RO/RN,SL_SAOD,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,546,AP3PR142S,SOUTH,ANDHARA PRADESH,ROAP,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,RELIANCE,OUTFLOW,OUTFLOW,20.00%{OD,01-09-2026,PROD_PC,SP_PC_CAR,BT_RO_RN,Renewal / Rollover,RO/RN,SL_SAOD,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,547,AP3GC222P,SOUTH,ANDHARA PRADESH,ROAP,GCV,GCV 3W,RO/RN,PKG,SBI,OUTFLOW,OUTFLOW,"41.50%{NT,39.50%{NT(OLD)",01-09-2026,PROD_GCV,SP_GCV_GCV_3W,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,548,AP3PC152P,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV 3W,RO/RN,PKG,SBI,OUTFLOW,OUTFLOW,"51.50%{NT(NEW-PETROL),51.50%{NT(OLD-PETROL),47.00%{NT(OLD-DIESEL),43.00%{NT(NEW-DIESEL)",01-09-2026,PROD_PCV,SP_PCV_3W,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,549,AP3MI322P,SOUTH,ANDHARA PRADESH,ROAP,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,SBI,OUTFLOW,OUTFLOW,"42.00%{NT(OLD - Without Tralier) - (Amaravati),39.00%{NT(New - Without Tralier) - (Amaravati)",01-09-2026,PROD_MISC,SP_MISC_TRACTOR_AGRI,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,550,AP3GC222T,SOUTH,ANDHARA PRADESH,ROAP,GCV,GCV 3W,RO/RN,TP,SBI,OUTFLOW,OUTFLOW,"41.50%{NT,39.50%{NT(OLD)",01-09-2026,PROD_GCV,SP_GCV_GCV_3W,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,551,AP3MI322T,SOUTH,ANDHARA PRADESH,ROAP,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,SBI,OUTFLOW,OUTFLOW,42.00%{NT(OLD - Without Tralier) - (Amaravati),01-09-2026,PROD_MISC,SP_MISC_TRACTOR_AGRI,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,552,AP3PC182P,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV BUS - STUDENTS,RO/RN,PKG,SBI,OUTFLOW,OUTFLOW,61.50%{NT(>18SC) - (Amaravati),01-09-2026,PROD_PCV,SP_PCV_SCHOOLBUS,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,553,AP3PC182T,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV BUS - STUDENTS,RO/RN,TP,SBI,OUTFLOW,OUTFLOW,61.50%{NT(>18SC) - (Amaravati),01-09-2026,PROD_PCV,SP_PCV_SCHOOLBUS,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,554,AP3GC242T,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - UPTO 2500 GVW,RO/RN,TP,SBI,OUTFLOW,OUTFLOW,"56.50%{NT(>5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),54.50%{NT(<=5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),46.50%{NT(<=5Yr- 2.0-2.5T-other than Tata),46.50%{NT(>5Yr- 2.0-2.5T-other than Tata)",01-09-2026,PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,555,AP3PC152T,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV 3W,RO/RN,TP,SBI,OUTFLOW,OUTFLOW,"53.50%{NT(PETROL),48.50%{NT(DIESEL)",01-09-2026,PROD_PCV,SP_PCV_3W,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,556,AP3GC242P,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,SBI,OUTFLOW,OUTFLOW,"56.50%{NT(>5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),54.50%{NT(<=5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),50.00%{NT(NEW -Upto 2.0 T-All makes & 2.0-2.5T Tata),46.50%{NT(<=5Yr- 2.0-2.5T-other than Tata),46.50%{NT(>5Yr- 2.0-2.5T-other than Tata),44.50%{NT(NEW- 2.0-2.5T-other than Tata)",01-09-2026,PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,557,AP3PR142P,SOUTH,ANDHARA PRADESH,ROAP,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,SBI,OUTFLOW,OUTFLOW,25.50%{OD(EXCEPT HIGH END),01-09-2026,PROD_PC,SP_PC_CAR,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,558,AP3PR142S,SOUTH,ANDHARA PRADESH,ROAP,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,SBI,OUTFLOW,OUTFLOW,22.50%{OD(EXCEPT HIGH END),01-09-2026,PROD_PC,SP_PC_CAR,BT_RO_RN,Renewal / Rollover,RO/RN,SL_SAOD,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,559,AP32W122P,SOUTH,ANDHARA PRADESH,ROAP,2W,SCOOTER,RO/RN,PKG,SBI,OUTFLOW,OUTFLOW,32.50%{NT(<150CC) - (Amaravati),01-09-2026,PROD_2W,SP_2W_SCOOTER,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,560,AP3GC282T,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 12000 TO 20000 GVW,RO/RN,TP,SBI,OUTFLOW,OUTFLOW,"27.50%{NT(>5Yr -  TATA & AKL),24.50%{NT(1-5Yr -  TATA & AKL),10.00%{NT(>5Yr - EXCEPT TATA & AKL),7.00%{NT(1-5Yr - EXCEPT TATA & AKL),5.00%{NT(NEW - EXCEPT TATA & AKL)",01-09-2026,PROD_GCV,SP_GCV_4W_12000_TO_20000_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,561,AP32W102P,SOUTH,ANDHARA PRADESH,ROAP,2W,BIKE,RO/RN,PKG,SBI,OUTFLOW,OUTFLOW,21.00%{NT(<125CC) - (Amaravati),01-09-2026,PROD_2W,SP_2W_BIKE,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,562,AP3GC282P,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 12000 TO 20000 GVW,RO/RN,PKG,SBI,OUTFLOW,OUTFLOW,"27.50%{NT(>5Yr -  TATA & AKL),24.50%{NT(1-5Yr -  TATA & AKL),18.00%{NT(NEW -  TATA & AKL),10.00%{NT(>5Yr - EXCEPT TATA & AKL),7.00%{NT(1-5Yr - EXCEPT TATA & AKL),5.00%{NT(NEW - EXCEPT TATA & AKL)",01-09-2026,PROD_GCV,SP_GCV_4W_12000_TO_20000_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,563,AP3GC292T,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 20000 TO 40000 GVW,RO/RN,TP,SBI,OUTFLOW,OUTFLOW,"30.50%{NT(>5Yr -  TATA & AKL),27.50%{NT(1-5Yr -  TATA & AKL),10.00%{NT(>5Yr - EXCEPT TATA & AKL),7.00%{NT(1-5Yr - EXCEPT TATA & AKL),5.00%{NT(NEW - EXCEPT TATA & AKL)",01-09-2026,PROD_GCV,SP_GCV_4W_20000_TO_40000_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,564,AP3GC292P,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 20000 TO 40000 GVW,RO/RN,PKG,SBI,OUTFLOW,OUTFLOW,"30.50%{NT(>5Yr -  TATA & AKL),27.50%{NT(1-5Yr -  TATA & AKL),17.00%{NT(NEW -  TATA & AKL),10.00%{NT(>5Yr - EXCEPT TATA & AKL),7.00%{NT(1-5Yr - EXCEPT TATA & AKL),5.00%{NT(NEW - EXCEPT TATA & AKL)",01-09-2026,PROD_GCV,SP_GCV_4W_20000_TO_40000_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,565,AP3GC252T,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,SBI,OUTFLOW,OUTFLOW,"46.50%{NT(<=5Yr - TATA Upto 3.0Ton),46.50%{NT(>5Yr - TATA Upto 3.0Ton),40.00%{NT(>5yr - TATA >3.0 Ton & AKL),38.00%{NT(<=5yr - TATA >3.0 Ton & AKL),35.00%{NT(>5Yr - MAH),33.00%{NT(<=5Yr - MAH)",01-09-2026,PROD_GCV,SP_GCV_4W_2500_TO_3500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,566,AP3GC252P,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,SBI,OUTFLOW,OUTFLOW,"46.50%{NT(<=5Yr - TATA Upto 3.0Ton),46.50%{NT(>5Yr - TATA Upto 3.0Ton),44.50%{NT(New - TATA Upto 3.0 Ton),40.00%{NT(>5yr - TATA >3.0 Ton & AKL),38.00%{NT(<=5yr - TATA >3.0 Ton & AKL),36.50%{NT(New - TATA >3.0 Ton & AKL),35.00%{NT(>5Yr - MAH),33.00%{NT(<=5Yr - MAH),31.00%{NT(New - MAH)",01-09-2026,PROD_GCV,SP_GCV_4W_2500_TO_3500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,567,AP3PC182P,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV BUS - STUDENTS,RO/RN,PKG,TATA,OUTFLOW,OUTFLOW,"63.50%{NT(>16SC - Corporate),63.50%{NT(>16SC - Individual),63.50%{NT(12-15 SC - Individual),63.50%{NT(12-15SC - Corporate)",01-09-2026,PROD_PCV,SP_PCV_SCHOOLBUS,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,568,AP3PC172P,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV BUS - STAFF,RO/RN,PKG,TATA,OUTFLOW,OUTFLOW,"33.50%{NT(<15SC - Corporate),33.50%{NT(<15SC - Individual),33.50%{NT(>16SC - Corporate),33.50%{NT(>16SC - Individual)",01-09-2026,PROD_PCV,SP_PCV_STAFFBUS,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,569,AP32W121P,SOUTH,ANDHARA PRADESH,ROAP,2W,SCOOTER,NEW(1+5),PKG,TATA,OUTFLOW,OUTFLOW,37.50%{NT,01-09-2026,PROD_2W,SP_2W_SCOOTER,BT_NEW,New,NEW(1+5),SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,570,AP3PR142P,SOUTH,ANDHARA PRADESH,ROAP,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,TATA,OUTFLOW,OUTFLOW,25.50%{OD(NCB - Renewal case - 2%),01-09-2026,PROD_PC,SP_PC_CAR,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,571,AP3PC152P,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV 3W,RO/RN,PKG,TATA,OUTFLOW,OUTFLOW,"38.00%{NT(DIESEL),38.00%{NT(OLD - CNG),38.00%{NT(OTHER THAN DIESEL)",01-09-2026,PROD_PCV,SP_PCV_3W,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,572,AP3GC242P,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,TATA,OUTFLOW,OUTFLOW,"49.50%{NT(>6Yrs - <=2.0TON),48.50%{NT(>2Yrs - >2.0 TO <=2.5TON),48.50%{NT(>2yrs to <=6Yrs - <=2.0TON),47.50%{NT(<=2yrs - <=2.0TON),47.00%{NT(<=2yrs - >2.0 TO <=2.5TON)",01-09-2026,PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,573,AP3PR142S,SOUTH,ANDHARA PRADESH,ROAP,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,TATA,OUTFLOW,OUTFLOW,23.50%{OD(NCB - Renewal case -2%),01-09-2026,PROD_PC,SP_PC_CAR,BT_RO_RN,Renewal / Rollover,RO/RN,SL_SAOD,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,574,AP3PC152T,SOUTH,ANDHARA PRADESH,ROAP,PCV,PCV 3W,RO/RN,TP,TATA,OUTFLOW,OUTFLOW,"38.00%{NT(CNG),38.00%{NT(DIESEL),38.00%{NT(OTHER THAN DIESEL)",01-09-2026,PROD_PCV,SP_PCV_3W,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,575,AP3GC222P,SOUTH,ANDHARA PRADESH,ROAP,GCV,GCV 3W,RO/RN,PKG,TATA,OUTFLOW,OUTFLOW,"37.50%{NT(>2Yrs),35.50%{NT(<=2yrs)",01-09-2026,PROD_GCV,SP_GCV_GCV_3W,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,576,AP3GC222T,SOUTH,ANDHARA PRADESH,ROAP,GCV,GCV 3W,RO/RN,TP,TATA,OUTFLOW,OUTFLOW,37.50%{NT,01-09-2026,PROD_GCV,SP_GCV_GCV_3W,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,577,AP32W102P,SOUTH,ANDHARA PRADESH,ROAP,2W,BIKE,RO/RN,PKG,TATA,OUTFLOW,OUTFLOW,18.90%{NT(<150CC),01-09-2026,PROD_2W,SP_2W_BIKE,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,578,AP32W102S,SOUTH,ANDHARA PRADESH,ROAP,2W,BIKE,RO/RN,SAOD,TATA,OUTFLOW,OUTFLOW,18.00%{NT(<150CC),01-09-2026,PROD_2W,SP_2W_BIKE,BT_RO_RN,Renewal / Rollover,RO/RN,SL_SAOD,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,579,AP32W102T,SOUTH,ANDHARA PRADESH,ROAP,2W,BIKE,RO/RN,TP,TATA,OUTFLOW,OUTFLOW,29.00%{NT(<150CC),01-09-2026,PROD_2W,SP_2W_BIKE,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,580,AP32W122P,SOUTH,ANDHARA PRADESH,ROAP,2W,SCOOTER,RO/RN,PKG,TATA,OUTFLOW,OUTFLOW,32.50%{NT,01-09-2026,PROD_2W,SP_2W_SCOOTER,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,581,AP32W122S,SOUTH,ANDHARA PRADESH,ROAP,2W,SCOOTER,RO/RN,SAOD,TATA,OUTFLOW,OUTFLOW,30.50%{NT,01-09-2026,PROD_2W,SP_2W_SCOOTER,BT_RO_RN,Renewal / Rollover,RO/RN,SL_SAOD,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,582,AP32W122T,SOUTH,ANDHARA PRADESH,ROAP,2W,SCOOTER,RO/RN,TP,TATA,OUTFLOW,OUTFLOW,34.00%{NT,01-09-2026,PROD_2W,SP_2W_SCOOTER,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,583,AP3GC262P,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,TATA,OUTFLOW,OUTFLOW,"19.50%{NT(>6Yrs),18.00%{NT(<=6Yrs)",01-09-2026,PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,584,AP3GC262T,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,TATA,OUTFLOW,OUTFLOW,36.50%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,585,AP3GC272P,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 7500 TO 12000 GVW,RO/RN,PKG,TATA,OUTFLOW,OUTFLOW,"18.00%{NT(>6Yrs),16.00%{NT(>2yrs to <=6Yrs),13.00%{NT(<=2yrs)",01-09-2026,PROD_GCV,SP_GCV_4W_7500_TO_12000_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP
September-26.xlsx,Sheet1,586,AP3GC272T,SOUTH,ANDHARA PRADESH,ROAP,GCV,4W - 7500 TO 12000 GVW,RO/RN,TP,TATA,OUTFLOW,OUTFLOW,33.50%{NT,01-09-2026,PROD_GCV,SP_GCV_4W_7500_TO_12000_GVW,BT_RO_RN,Renewal / Rollover,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP
