Rule_ID,Recon_Code,ZONE,STATE,LOCATION,PRODUCT,SUB_PRODUCT,BUSINESS_TYPE,SUB_LINE,INSURER_NAME,INFLOW
RAW_008013,TS1GC272P,SOUTH,TELENGANA,HYDRABAD,GCV,4W - 7500 TO 12000 GVW,RO/RN,PKG,MAGMA,21.50%{NT
RAW_008014,TS1GC272T,SOUTH,TELENGANA,HYDRABAD,GCV,4W - 7500 TO 12000 GVW,RO/RN,TP,MAGMA,30.00%{NT
RAW_008015,TS1GC302P,SOUTH,TELENGANA,HYDRABAD,GCV,4W - ABOVE 40000 GVW,RO/RN,PKG,MAGMA,18.50%{NT
RAW_008016,TS1GC302T,SOUTH,TELENGANA,HYDRABAD,GCV,4W - ABOVE 40000 GVW,RO/RN,TP,MAGMA,20.00%{NT
RAW_008017,TS2GC282P,SOUTH,TELENGANA,ROTS,GCV,4W - 12000 TO 20000 GVW,RO/RN,PKG,MAGMA,"21.50%{NT(>=5Yrs) - (TL2,TL3,TL4,TL5),20.50%{NT(<5Yrs) - (TL2)"
RAW_008018,TS2GC292P,SOUTH,TELENGANA,ROTS,GCV,4W - 20000 TO 40000 GVW,RO/RN,PKG,MAGMA,"23.50%{NT(>=5Yrs) - (TL2,TL3,TL4,TL5),23.50%{NT(<5Yrs) - (TL4)"
RAW_008019,TS2GC262T,SOUTH,TELENGANA,ROTS,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,MAGMA,27.00%{NT - (TL5)
RAW_008020,TS2GC272T,SOUTH,TELENGANA,ROTS,GCV,4W - 7500 TO 12000 GVW,RO/RN,TP,MAGMA,29.00%{NT - (TL3)
RAW_008021,TS1PR142P,SOUTH,TELENGANA,HYDRABAD,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,RAHEJA,"30.00%{OD(NCB),22.00%{OD(NON NCB)"
RAW_008022,TS2PR142S,SOUTH,TELENGANA,ROTS,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,RAHEJA,19.50%{OD(NCB)
RAW_008023,TS2PR142P,SOUTH,TELENGANA,ROTS,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,RAHEJA,"30.00%{OD(NCB),22.00%{OD(NON NCB)"
RAW_008024,TS1GC242P,SOUTH,TELENGANA,HYDRABAD,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,RAHEJA,50.00%{NT(without Break in)
RAW_008025,TS2GC242P,SOUTH,TELENGANA,ROTS,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,RAHEJA,50.00%{NT(without Break in)
RAW_008026,TS1GC252P,SOUTH,TELENGANA,HYDRABAD,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,RAHEJA,"43.00%{NT,38.00%{NT(BOLERO)"
RAW_008027,TS1GC252T,SOUTH,TELENGANA,HYDRABAD,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,RAHEJA,"45.00%{NT,38.00%{NT(BOLERO)"
RAW_008028,TS1GC262P,SOUTH,TELENGANA,HYDRABAD,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,RAHEJA,27.00%{NT(without Break in)
RAW_008029,TS1GC262T,SOUTH,TELENGANA,HYDRABAD,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,RAHEJA,27.00%{NT(without Break in)
RAW_008030,TS1PC152P,SOUTH,TELENGANA,HYDRABAD,PCV,PCV 3W,RO/RN,PKG,RAHEJA,45.00%{NT
RAW_008031,TS1PC152T,SOUTH,TELENGANA,HYDRABAD,PCV,PCV 3W,RO/RN,TP,RAHEJA,45.00%{NT
RAW_008032,TS1PR142S,SOUTH,TELENGANA,HYDRABAD,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,RAHEJA,19.50%{OD(NCB)
RAW_008033,TS1PR142T,SOUTH,TELENGANA,HYDRABAD,PRIVATE CAR,PRIVATE CAR,RO/RN,TP,RAHEJA,25.00%{NT
RAW_008034,TS2GC252P,SOUTH,TELENGANA,ROTS,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,RAHEJA,"43.00%{NT,38.00%{NT(BOLERO)"
RAW_008035,TS2GC252T,SOUTH,TELENGANA,ROTS,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,RAHEJA,"45.00%{NT,38.00%{NT(BOLERO)"
RAW_008036,TS2GC262P,SOUTH,TELENGANA,ROTS,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,RAHEJA,27.00%{NT(without Break in)
RAW_008037,TS2GC262T,SOUTH,TELENGANA,ROTS,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,RAHEJA,27.00%{NT(without Break in)
RAW_008038,TS1GC242T,SOUTH,TELENGANA,HYDRABAD,GCV,4W - UPTO 2500 GVW,RO/RN,TP,RAHEJA,50.00%{NT(without Break in)
RAW_008039,TS2PC152P,SOUTH,TELENGANA,ROTS,PCV,PCV 3W,RO/RN,PKG,RAHEJA,45.00%{NT
RAW_008040,TS2PC152T,SOUTH,TELENGANA,ROTS,PCV,PCV 3W,RO/RN,TP,RAHEJA,45.00%{NT
RAW_008041,TS2PR142T,SOUTH,TELENGANA,ROTS,PRIVATE CAR,PRIVATE CAR,RO/RN,TP,RAHEJA,25.00%{NT
RAW_008042,TS2GC242T,SOUTH,TELENGANA,ROTS,GCV,4W - UPTO 2500 GVW,RO/RN,TP,RAHEJA,50.00%{NT(without Break in)
RAW_008043,TS22W121P,SOUTH,TELENGANA,ROTS,2W,SCOOTER,NEW(1+5),PKG,RELIANCE,"47.50%{NT(hero,honda,tvs,yamaha & bajaj)"
RAW_008044,TS12W121P,SOUTH,TELENGANA,HYDRABAD,2W,SCOOTER,NEW(1+5),PKG,RELIANCE,"50.00%{NT(hero,honda,tvs,yamaha & bajaj)"
RAW_008045,TS12W122T,SOUTH,TELENGANA,HYDRABAD,2W,SCOOTER,RO/RN,TP,RELIANCE,"30.00%{NT(hero,honda,tvs,yamaha & bajaj)"
RAW_008046,TS22W122T,SOUTH,TELENGANA,ROTS,2W,SCOOTER,RO/RN,TP,RELIANCE,"30.00%{NT(hero,honda,tvs,yamaha & bajaj)"
RAW_008047,TS2PC182P,SOUTH,TELENGANA,ROTS,PCV,PCV BUS - STUDENTS,RO/RN,PKG,RELIANCE,67.50%{NT(INSTITUTION ONLY)
RAW_008048,TS1PC182P,SOUTH,TELENGANA,HYDRABAD,PCV,PCV BUS - STUDENTS,RO/RN,PKG,RELIANCE,67.50%{NT(INSTITUTION ONLY)
RAW_008049,TS1PC182T,SOUTH,TELENGANA,HYDRABAD,PCV,PCV BUS - STUDENTS,RO/RN,TP,RELIANCE,67.50%{NT(INSTITUTION ONLY)
RAW_008050,TS2PC182T,SOUTH,TELENGANA,ROTS,PCV,PCV BUS - STUDENTS,RO/RN,TP,RELIANCE,67.50%{NT(INSTITUTION ONLY)
RAW_008051,TS22W122P,SOUTH,TELENGANA,ROTS,2W,SCOOTER,RO/RN,PKG,RELIANCE,"52.50%{NT(hero,honda,tvs,yamaha & bajaj)"
RAW_008052,TS12W122P,SOUTH,TELENGANA,HYDRABAD,2W,SCOOTER,RO/RN,PKG,RELIANCE,"55.00%{NT(hero,honda,tvs,yamaha & bajaj)"
RAW_008053,TS12W122S,SOUTH,TELENGANA,HYDRABAD,2W,SCOOTER,RO/RN,SAOD,RELIANCE,"30.00%{NT(hero,honda,tvs,yamaha & bajaj)"
RAW_008054,TS22W122S,SOUTH,TELENGANA,ROTS,2W,SCOOTER,RO/RN,SAOD,RELIANCE,"30.00%{NT(hero,honda,tvs,yamaha & bajaj)"
RAW_008055,TS2PR142S,SOUTH,TELENGANA,ROTS,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,RELIANCE,22.50%{OD
RAW_008056,TS1PR142S,SOUTH,TELENGANA,HYDRABAD,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,RELIANCE,22.50%{OD
RAW_008057,TS1PC192P,SOUTH,TELENGANA,HYDRABAD,PCV,PCV TAXI - UPTO 6+1 SEAT,RO/RN,PKG,RELIANCE,"20.00%{NT(NND-P/CNG+EV),10.00%{NT(NND-DIESEL),5.00%{NT(ND-P/CNG+EV)"
RAW_008058,TS1PC192T,SOUTH,TELENGANA,HYDRABAD,PCV,PCV TAXI - UPTO 6+1 SEAT,RO/RN,TP,RELIANCE,"20.00%{NT(P/CNG+EV),10.00%{NT(NND-DIESEL)"
RAW_008059,TS1GC242T,SOUTH,TELENGANA,HYDRABAD,GCV,4W - UPTO 2500 GVW,RO/RN,TP,RELIANCE,"37.50%{NT(<2.0TON - TATA/MAR/MAH(Jetto & Supro)),27.50%{NT(>2.0 to 2.5TON - Except TATA/MAR/MAH(Jetto & Supro))"
RAW_008060,TS1GC242P,SOUTH,TELENGANA,HYDRABAD,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,RELIANCE,"40.00%{NT(<2.0TON - TATA/MAR/MAH(Jetto & Supro)),32.50%{NT(>2.0 to 2.5TON - Except TATA/MAR/MAH(Jetto & Supro))"
RAW_008061,TS2GC242P,SOUTH,TELENGANA,ROTS,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,SBI,"60.00%{NT(>5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),58.00%{NT(<=5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),53.50%{NT(NEW -Upto 2.0 T-All makes & 2.0-2.5T Tata),49.50%{NT(<=5Yr- 2.0-2.5T-other than Tata),49.50%{NT(>5Yr- 2.0-2.5T-other than Tata),47.50%{NT(NEW- 2.0-2.5T-other than Tata)"
RAW_008062,TS2PR142P,SOUTH,TELENGANA,ROTS,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,SBI,28.00%{OD(EXCEPT HIGH END)
RAW_008063,TS1GC242P,SOUTH,TELENGANA,HYDRABAD,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,SBI,"60.00%{NT(>5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),58.00%{NT(<=5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),53.50%{NT(NEW -Upto 2.0 T-All makes & 2.0-2.5T Tata),49.50%{NT(<=5Yr- 2.0-2.5T-other than Tata),49.50%{NT(>5Yr- 2.0-2.5T-other than Tata),47.50%{NT(NEW- 2.0-2.5T-other than Tata)"
RAW_008064,TS2GC222P,SOUTH,TELENGANA,ROTS,GCV,GCV 3W,RO/RN,PKG,SBI,"44.50%{NT,42.50%{NT(OLD)"
RAW_008065,TS1GC222P,SOUTH,TELENGANA,HYDRABAD,GCV,GCV 3W,RO/RN,PKG,SBI,"44.50%{NT,42.50%{NT(OLD)"
RAW_008066,TS1GC222T,SOUTH,TELENGANA,HYDRABAD,GCV,GCV 3W,RO/RN,TP,SBI,"44.50%{NT,42.50%{NT(OLD)"
RAW_008067,TS1MI322T,SOUTH,TELENGANA,HYDRABAD,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,SBI,45.00%{NT(OLD - Without Tralier)
RAW_008068,TS2GC222T,SOUTH,TELENGANA,ROTS,GCV,GCV 3W,RO/RN,TP,SBI,"44.50%{NT,42.50%{NT(OLD)"
RAW_008069,TS1PC182P,SOUTH,TELENGANA,HYDRABAD,PCV,PCV BUS - STUDENTS,RO/RN,PKG,SBI,65.00%{NT(>18SC)
RAW_008070,TS1PC182T,SOUTH,TELENGANA,HYDRABAD,PCV,PCV BUS - STUDENTS,RO/RN,TP,SBI,65.00%{NT(>18SC)
RAW_008071,TS1PC152T,SOUTH,TELENGANA,HYDRABAD,PCV,PCV 3W,RO/RN,TP,SBI,"57.00%{NT(PETROL),45.00%{NT(DIESEL)"
RAW_008072,TS2PC152T,SOUTH,TELENGANA,ROTS,PCV,PCV 3W,RO/RN,TP,SBI,"57.00%{NT(PETROL),45.00%{NT(DIESEL)"
RAW_008073,TS1PC152P,SOUTH,TELENGANA,HYDRABAD,PCV,PCV 3W,RO/RN,PKG,SBI,"55.00%{NT(NEW-PETROL),55.00%{NT(OLD-PETROL),43.00%{NT(OLD-DIESEL),41.00%{NT(NEW-DIESEL)"
RAW_008074,TS1GC242T,SOUTH,TELENGANA,HYDRABAD,GCV,4W - UPTO 2500 GVW,RO/RN,TP,SBI,"60.00%{NT(>5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),58.00%{NT(<=5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),49.50%{NT(<=5Yr- 2.0-2.5T-other than Tata),49.50%{NT(>5Yr- 2.0-2.5T-other than Tata)"
RAW_008075,TS2PC152P,SOUTH,TELENGANA,ROTS,PCV,PCV 3W,RO/RN,PKG,SBI,"55.00%{NT(NEW-PETROL),55.00%{NT(OLD-PETROL),43.00%{NT(OLD-DIESEL),41.00%{NT(NEW-DIESEL)"
RAW_008076,TS2GC242T,SOUTH,TELENGANA,ROTS,GCV,4W - UPTO 2500 GVW,RO/RN,TP,SBI,"60.00%{NT(>5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),58.00%{NT(<=5Yr -Upto 2.0 T-All makes & 2.0-2.5T Tata),49.50%{NT(<=5Yr- 2.0-2.5T-other than Tata),49.50%{NT(>5Yr- 2.0-2.5T-other than Tata)"
RAW_008077,TS1MI322P,SOUTH,TELENGANA,HYDRABAD,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,SBI,"45.00%{NT(OLD - Without Tralier),42.00%{NT(New - Without Tralier)"
RAW_008078,TS1PR142P,SOUTH,TELENGANA,HYDRABAD,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,SBI,28.00%{OD(EXCEPT HIGH END)
RAW_008079,TS1PR142S,SOUTH,TELENGANA,HYDRABAD,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,SBI,25.00%{OD(EXCEPT HIGH END)
RAW_008080,TS2PR142S,SOUTH,TELENGANA,ROTS,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,SBI,25.00%{OD(EXCEPT HIGH END)
RAW_008081,TS12W122P,SOUTH,TELENGANA,HYDRABAD,2W,SCOOTER,RO/RN,PKG,SBI,35.00%{NT(<150CC)
RAW_008082,TS1GC292T,SOUTH,TELENGANA,HYDRABAD,GCV,4W - 20000 TO 40000 GVW,RO/RN,TP,SBI,"33.00%{NT(>5Yr -  TATA & AKL),30.00%{NT(1-5Yr -  TATA & AKL),13.00%{NT(>5Yr - EXCEPT TATA & AKL),10.00%{NT(1-5Yr - EXCEPT TATA & AKL),8.00%{NT(NEW - EXCEPT TATA & AKL)"
RAW_008083,TS2GC292T,SOUTH,TELENGANA,ROTS,GCV,4W - 20000 TO 40000 GVW,RO/RN,TP,SBI,"33.00%{NT(>5Yr -  TATA & AKL),30.00%{NT(1-5Yr -  TATA & AKL),12.00%{NT(>5Yr - EXCEPT TATA & AKL),9.00%{NT(1-5Yr - EXCEPT TATA & AKL),7.00%{NT(NEW - EXCEPT TATA & AKL)"
RAW_008084,TS12W102P,SOUTH,TELENGANA,HYDRABAD,2W,BIKE,RO/RN,PKG,SBI,23.50%{NT(<125CC)
RAW_008085,TS1GC282T,SOUTH,TELENGANA,HYDRABAD,GCV,4W - 12000 TO 20000 GVW,RO/RN,TP,SBI,"30.00%{NT(>5Yr -  TATA & AKL),27.00%{NT(1-5Yr -  TATA & AKL),12.00%{NT(>5Yr - EXCEPT TATA & AKL),9.00%{NT(1-5Yr - EXCEPT TATA & AKL),7.00%{NT(NEW - EXCEPT TATA & AKL)"
RAW_008086,TS2GC282T,SOUTH,TELENGANA,ROTS,GCV,4W - 12000 TO 20000 GVW,RO/RN,TP,SBI,"30.00%{NT(>5Yr -  TATA & AKL),27.00%{NT(1-5Yr -  TATA & AKL),12.00%{NT(>5Yr - EXCEPT TATA & AKL),9.00%{NT(1-5Yr - EXCEPT TATA & AKL),7.00%{NT(NEW - EXCEPT TATA & AKL)"
RAW_008087,TS1GC282P,SOUTH,TELENGANA,HYDRABAD,GCV,4W - 12000 TO 20000 GVW,RO/RN,PKG,SBI,"30.00%{NT(>5Yr -  TATA & AKL),27.00%{NT(1-5Yr -  TATA & AKL),20.00%{NT(NEW -  TATA & AKL),12.00%{NT(>5Yr - EXCEPT TATA & AKL),9.00%{NT(1-5Yr - EXCEPT TATA & AKL),7.00%{NT(NEW - EXCEPT TATA & AKL)"
RAW_008088,TS2GC282P,SOUTH,TELENGANA,ROTS,GCV,4W - 12000 TO 20000 GVW,RO/RN,PKG,SBI,"30.00%{NT(>5Yr -  TATA & AKL),27.00%{NT(1-5Yr -  TATA & AKL),20.00%{NT(NEW -  TATA & AKL),12.00%{NT(>5Yr - EXCEPT TATA & AKL),9.00%{NT(1-5Yr - EXCEPT TATA & AKL),7.00%{NT(NEW - EXCEPT TATA & AKL)"
RAW_008089,TS1GC292P,SOUTH,TELENGANA,HYDRABAD,GCV,4W - 20000 TO 40000 GVW,RO/RN,PKG,SBI,"33.00%{NT(>5Yr -  TATA & AKL),30.00%{NT(1-5Yr -  TATA & AKL),19.00%{NT(NEW -  TATA & AKL),13.00%{NT(>5Yr - EXCEPT TATA & AKL),10.00%{NT(1-5Yr - EXCEPT TATA & AKL),8.00%{NT(NEW - EXCEPT TATA & AKL)"
RAW_008090,TS2GC292P,SOUTH,TELENGANA,ROTS,GCV,4W - 20000 TO 40000 GVW,RO/RN,PKG,SBI,"33.00%{NT(>5Yr -  TATA & AKL),30.00%{NT(1-5Yr -  TATA & AKL),19.00%{NT(NEW -  TATA & AKL),12.00%{NT(>5Yr - EXCEPT TATA & AKL),9.00%{NT(1-5Yr - EXCEPT TATA & AKL),7.00%{NT(NEW - EXCEPT TATA & AKL)"
RAW_008091,TS1GC252T,SOUTH,TELENGANA,HYDRABAD,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,SBI,"49.50%{NT(<=5Yr - TATA Upto 3.0Ton),49.50%{NT(>5Yr - TATA Upto 3.0Ton),43.00%{NT(>5yr - TATA >3.0 Ton & AKL),41.00%{NT(<=5yr - TATA >3.0 Ton & AKL),37.50%{NT(>5Yr - MAH),35.50%{NT(<=5Yr - MAH)"
RAW_008092,TS2GC252T,SOUTH,TELENGANA,ROTS,GCV,4W - 2500 TO 3500 GVW,RO/RN,TP,SBI,"49.50%{NT(<=5Yr - TATA Upto 3.0Ton),49.50%{NT(>5Yr - TATA Upto 3.0Ton),43.00%{NT(>5yr - TATA >3.0 Ton & AKL),41.00%{NT(<=5yr - TATA >3.0 Ton & AKL),37.50%{NT(>5Yr - MAH),35.50%{NT(<=5Yr - MAH)"
RAW_008093,TS1GC252P,SOUTH,TELENGANA,HYDRABAD,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,SBI,"49.50%{NT(<=5Yr - TATA Upto 3.0Ton),49.50%{NT(>5Yr - TATA Upto 3.0Ton),47.50%{NT(New - TATA Upto 3.0 Ton),43.00%{NT(>5yr - TATA >3.0 Ton & AKL),41.00%{NT(<=5yr - TATA >3.0 Ton & AKL),39.00%{NT(New - TATA >3.0 Ton & AKL),37.50%{NT(>5Yr - MAH),35.50%{NT(<=5Yr - MAH),33.50%{NT(New - MAH)"
RAW_008094,TS2GC252P,SOUTH,TELENGANA,ROTS,GCV,4W - 2500 TO 3500 GVW,RO/RN,PKG,SBI,"49.50%{NT(<=5Yr - TATA Upto 3.0Ton),49.50%{NT(>5Yr - TATA Upto 3.0Ton),47.50%{NT(New - TATA Upto 3.0 Ton),43.00%{NT(>5yr - TATA >3.0 Ton & AKL),41.00%{NT(<=5yr - TATA >3.0 Ton & AKL),39.00%{NT(New - TATA >3.0 Ton & AKL),37.50%{NT(>5Yr - MAH),35.50%{NT(<=5Yr - MAH),33.50%{NT(New - MAH)"
RAW_008095,TS2PC182P,SOUTH,TELENGANA,ROTS,PCV,PCV BUS - STUDENTS,RO/RN,PKG,TATA,"67.00%{NT(>16 SC - Corporate),67.00%{NT(>16 SC - Individual),67.00%{NT(12-15 SC - Individual),67.00%{NT(12-15SC - Corporate)"
RAW_008096,TS1GC242P,SOUTH,TELENGANA,HYDRABAD,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,TATA,"63.50%{NT(<=2.0TON),52.00%{NT(>2.0 TO <=2.5TON)"
RAW_008097,TS22W121P,SOUTH,TELENGANA,ROTS,2W,SCOOTER,NEW(1+5),PKG,TATA,40.00%{NT
RAW_008098,TS2PR142P,SOUTH,TELENGANA,ROTS,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,TATA,"27.00%{OD(NCB - Renewal case - 2%),27.00%{OD(PETROL - NON NCB - Renwal case -2%)"
RAW_008099,TS2PR142S,SOUTH,TELENGANA,ROTS,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,TATA,26.00%{OD(NCB - Renewal case -2%)
RAW_008100,TS2GC242P,SOUTH,TELENGANA,ROTS,GCV,4W - UPTO 2500 GVW,RO/RN,PKG,TATA,"54.00%{NT(>6Yrs - <=2.0TON),52.00%{NT(<=6Yrs - <=2.0TON),50.00%{NT(>2.0 TO <=2.5TON)"
RAW_008101,TS2GC222P,SOUTH,TELENGANA,ROTS,GCV,GCV 3W,RO/RN,PKG,TATA,38.00%{NT
RAW_008102,TS1PR142P,SOUTH,TELENGANA,HYDRABAD,PRIVATE CAR,PRIVATE CAR,RO/RN,PKG,TATA,"27.00%{OD(NCB - Renewal case - 2%),27.00%{OD(PETROL - NON NCB - Renwal case -2%)"
RAW_008103,TS1PR142S,SOUTH,TELENGANA,HYDRABAD,PRIVATE CAR,PRIVATE CAR,RO/RN,SAOD,TATA,26.00%{OD(NCB - Renewal case -2%)
RAW_008104,TS1GC222P,SOUTH,TELENGANA,HYDRABAD,GCV,GCV 3W,RO/RN,PKG,TATA,30.00%{NT
RAW_008105,TS12W102P,SOUTH,TELENGANA,HYDRABAD,2W,BIKE,RO/RN,PKG,TATA,35.50%{NT(<150CC)
RAW_008106,TS12W102S,SOUTH,TELENGANA,HYDRABAD,2W,BIKE,RO/RN,SAOD,TATA,40.00%{NT(<150CC)
RAW_008107,TS12W102T,SOUTH,TELENGANA,HYDRABAD,2W,BIKE,RO/RN,TP,TATA,34.00%{NT(<150CC)
RAW_008108,TS12W122P,SOUTH,TELENGANA,HYDRABAD,2W,SCOOTER,RO/RN,PKG,TATA,54.00%{NT
RAW_008109,TS12W122S,SOUTH,TELENGANA,HYDRABAD,2W,SCOOTER,RO/RN,SAOD,TATA,45.00%{NT
RAW_008110,TS12W122T,SOUTH,TELENGANA,HYDRABAD,2W,SCOOTER,RO/RN,TP,TATA,56.00%{NT
RAW_008111,TS1GC262P,SOUTH,TELENGANA,HYDRABAD,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,TATA,36.00%{NT
RAW_008112,TS1GC262T,SOUTH,TELENGANA,HYDRABAD,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,TATA,43.00%{NT
RAW_008113,TS1GC272P,SOUTH,TELENGANA,HYDRABAD,GCV,4W - 7500 TO 12000 GVW,RO/RN,PKG,TATA,35.00%{NT
RAW_008114,TS1GC272T,SOUTH,TELENGANA,HYDRABAD,GCV,4W - 7500 TO 12000 GVW,RO/RN,TP,TATA,41.00%{NT
RAW_008115,TS1MI322P,SOUTH,TELENGANA,HYDRABAD,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,TATA,51.00%{NT
RAW_008116,TS1MI322T,SOUTH,TELENGANA,HYDRABAD,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,TATA,51.00%{NT
RAW_008117,TS1PR141P,SOUTH,TELENGANA,HYDRABAD,PRIVATE CAR,PRIVATE CAR,NEW(1+3),PKG,TATA,32.00%{OD
RAW_008118,TS1PR142T,SOUTH,TELENGANA,HYDRABAD,PRIVATE CAR,PRIVATE CAR,RO/RN,TP,TATA,"27.00%{NT(OTHER THAN DIESEL),11.00%{NT(DIESEL)"
RAW_008119,TS22W102P,SOUTH,TELENGANA,ROTS,2W,BIKE,RO/RN,PKG,TATA,24.20%{NT(<150CC)
RAW_008120,TS22W102S,SOUTH,TELENGANA,ROTS,2W,BIKE,RO/RN,SAOD,TATA,20.00%{NT(<150CC)
RAW_008121,TS22W102T,SOUTH,TELENGANA,ROTS,2W,BIKE,RO/RN,TP,TATA,28.50%{NT(<150CC)
RAW_008122,TS22W122P,SOUTH,TELENGANA,ROTS,2W,SCOOTER,RO/RN,PKG,TATA,35.00%{NT
RAW_008123,TS22W122S,SOUTH,TELENGANA,ROTS,2W,SCOOTER,RO/RN,SAOD,TATA,31.00%{NT
RAW_008124,TS22W122T,SOUTH,TELENGANA,ROTS,2W,SCOOTER,RO/RN,TP,TATA,32.50%{NT
RAW_008125,TS2GC262P,SOUTH,TELENGANA,ROTS,GCV,4W - 3500 TO 7500 GVW,RO/RN,PKG,TATA,"26.00%{NT(>6Yrs),25.13%{NT(>2yrs to <=6Yrs),25.00%{NT(<=2yrs)"
RAW_008126,TS2GC262T,SOUTH,TELENGANA,ROTS,GCV,4W - 3500 TO 7500 GVW,RO/RN,TP,TATA,38.00%{NT
RAW_008127,TS2GC272P,SOUTH,TELENGANA,ROTS,GCV,4W - 7500 TO 12000 GVW,RO/RN,PKG,TATA,"25.13%{NT(>2yrs to <=6Yrs),25.00%{NT(<=2yrs),20.00%{NT(>6Yrs)"
RAW_008128,TS2GC272T,SOUTH,TELENGANA,ROTS,GCV,4W - 7500 TO 12000 GVW,RO/RN,TP,TATA,35.00%{NT
RAW_008129,TS2MI322P,SOUTH,TELENGANA,ROTS,MISC-D,AGRICULTURE TRACTOR,RO/RN,PKG,TATA,17.00%{NT
RAW_008130,TS2MI322T,SOUTH,TELENGANA,ROTS,MISC-D,AGRICULTURE TRACTOR,RO/RN,TP,TATA,17.00%{NT
RAW_008131,TS2PR141P,SOUTH,TELENGANA,ROTS,PRIVATE CAR,PRIVATE CAR,NEW(1+3),PKG,TATA,32.00%{OD
RAW_008132,TS2PR142T,SOUTH,TELENGANA,ROTS,PRIVATE CAR,PRIVATE CAR,RO/RN,TP,TATA,"18.50%{NT(DIESEL),18.50%{NT(OTHER THAN DIESEL)"
RAW_008133,TS1PC182P,SOUTH,TELENGANA,HYDRABAD,PCV,PCV BUS - STUDENTS,RO/RN,PKG,TATA,"67.00%{NT(>16 SC - Corporate),67.00%{NT(>16 SC - Individual),67.00%{NT(12-15 SC - Individual),67.00%{NT(12-15SC - Corporate)"
RAW_008134,TS1PC182T,SOUTH,TELENGANA,HYDRABAD,PCV,PCV BUS - STUDENTS,RO/RN,TP,TATA,"67.00%{NT(>16 SC - Corporate),67.00%{NT(>16 SC - Individual),67.00%{NT(12-15 SC - Individual),67.00%{NT(12-15SC - Corporate)"
RAW_008135,TS2PC182T,SOUTH,TELENGANA,ROTS,PCV,PCV BUS - STUDENTS,RO/RN,TP,TATA,"67.00%{NT(>16 SC - Corporate),67.00%{NT(>16 SC - Individual),67.00%{NT(12-15 SC - Individual),67.00%{NT(12-15SC - Corporate)"
RAW_008136,TS1PC172P,SOUTH,TELENGANA,HYDRABAD,PCV,PCV BUS - STAFF,RO/RN,PKG,TATA,"52.00%{NT(>16 SC - Corporate),52.00%{NT(>16 SC - Individual),52.00%{NT(12-15 SC - Individual),52.00%{NT(12-15SC - Corporate)"
RAW_008137,TS1PC172T,SOUTH,TELENGANA,HYDRABAD,PCV,PCV BUS - STAFF,RO/RN,TP,TATA,"52.00%{NT(>16 SC - Corporate),52.00%{NT(>16 SC - Individual),52.00%{NT(12-15 SC - Individual),52.00%{NT(12-15SC - Corporate)"
RAW_008138,TS2PC172P,SOUTH,TELENGANA,ROTS,PCV,PCV BUS - STAFF,RO/RN,PKG,TATA,"36.00%{NT(>16 SC - Corporate),36.00%{NT(>16 SC - Individual),36.00%{NT(12-15 SC - Individual),36.00%{NT(12-15SC - Corporate)"
