Product_Code,SubProduct_Code,BusinessType_Code,Rule_Business_Variant,SubLine_Code,State_Code,Location_Code,INFLOW,Insurer,Effective Date from
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_JH,LOC_JH_ROJH,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_JK,LOC_JK_ALL,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_KA,LOC_KA_BANGALORE,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_KA,LOC_KA_MYSORE_MANGALORE_UDUPI_SHIMOGA,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_KA,LOC_KA_ROKA,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_MP,LOC_MP_INDORE,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_MP,LOC_MP_ROMP,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_OD,LOC_OD_BHUBANESHWAR,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_OD,LOC_OD_ROOD,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_PB,LOC_PB_LUDHIANA,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_PB,LOC_PB_ROPB,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_RJ,LOC_RJ_JAIPUR,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_RJ,LOC_RJ_RORJ,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_TS,LOC_TS_HYDRABAD,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_TS,LOC_TS_ROTS,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_UK,LOC_UK_ALL,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_UP,LOC_UP_LUCKNOW,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_UP,LOC_UP_ROUP,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_WB,LOC_WB_KOLKATTA,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_WB,LOC_WB_ROWB,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_AP,LOC_AP_VIJAYAWADA,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_AP,LOC_AP_VIZAG,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_BR,LOC_BR_PATNA,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_BR,LOC_BR_ROBH,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_CG,LOC_CG_RAIPUR,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_CG,LOC_CG_ROCG,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_CH,LOC_CH_CHANDIGARH,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_DL,LOC_DL_DELHI_NCR,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_GA,LOC_GA_ALL,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_HP,LOC_HP_ALL,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_HR,LOC_HR_GURGAON,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_HR,LOC_HR_ROHR,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_JH,LOC_JH_ROJH,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_JK,LOC_JK_ALL,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_KA,LOC_KA_BANGALORE,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_KA,LOC_KA_MYSORE_MANGALORE_UDUPI_SHIMOGA,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_KA,LOC_KA_ROKA,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_MP,LOC_MP_INDORE,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_MP,LOC_MP_ROMP,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_OD,LOC_OD_BHUBANESHWAR,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_OD,LOC_OD_ROOD,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_PB,LOC_PB_LUDHIANA,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_PB,LOC_PB_ROPB,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_RJ,LOC_RJ_JAIPUR,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_RJ,LOC_RJ_RORJ,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_TS,LOC_TS_HYDRABAD,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_TS,LOC_TS_ROTS,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_UK,LOC_UK_ALL,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_UP,LOC_UP_LUCKNOW,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_UP,LOC_UP_ROUP,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_WB,LOC_WB_KOLKATTA,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_3500_TO_7500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_WB,LOC_WB_ROWB,27.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_AP,LOC_AP_VIJAYAWADA,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_AP,LOC_AP_VIZAG,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_BR,LOC_BR_PATNA,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_BR,LOC_BR_ROBH,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_CG,LOC_CG_RAIPUR,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_CG,LOC_CG_ROCG,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_CH,LOC_CH_CHANDIGARH,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_DL,LOC_DL_DELHI_NCR,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_GA,LOC_GA_ALL,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_HP,LOC_HP_ALL,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_HR,LOC_HR_GURGAON,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_HR,LOC_HR_ROHR,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_JH,LOC_JH_RANCHI,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_JH,LOC_JH_ROJH,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_JK,LOC_JK_ALL,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_KA,LOC_KA_BANGALORE,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_KA,LOC_KA_MYSORE_MANGALORE_UDUPI_SHIMOGA,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_KA,LOC_KA_ROKA,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_MP,LOC_MP_INDORE,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_MP,LOC_MP_ROMP,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_OD,LOC_OD_BHUBANESHWAR,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_OD,LOC_OD_ROOD,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_PB,LOC_PB_LUDHIANA,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_PB,LOC_PB_ROPB,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_RJ,LOC_RJ_JAIPUR,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_RJ,LOC_RJ_RORJ,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_TN,LOC_TN_CHENNAI,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_TN,LOC_TN_COIMBATORE,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_TN,LOC_TN_ROTN,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_TS,LOC_TS_HYDRABAD,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_TS,LOC_TS_ROTS,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_UK,LOC_UK_ALL,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_UP,LOC_UP_LUCKNOW,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_UP,LOC_UP_ROUP,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_WB,LOC_WB_KOLKATTA,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_PKG,ST_WB,LOC_WB_ROWB,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_AP,LOC_AP_ROAP,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_AP,LOC_AP_VIJAYAWADA,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_AP,LOC_AP_VIZAG,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_BR,LOC_BR_PATNA,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_BR,LOC_BR_ROBH,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_CG,LOC_CG_RAIPUR,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_CG,LOC_CG_ROCG,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_CH,LOC_CH_CHANDIGARH,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_DL,LOC_DL_DELHI_NCR,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_GA,LOC_GA_ALL,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_HP,LOC_HP_ALL,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_HR,LOC_HR_GURGAON,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_HR,LOC_HR_ROHR,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_JH,LOC_JH_RANCHI,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_JH,LOC_JH_ROJH,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_JK,LOC_JK_ALL,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_KA,LOC_KA_BANGALORE,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_KA,LOC_KA_MYSORE_MANGALORE_UDUPI_SHIMOGA,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_KA,LOC_KA_ROKA,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_MP,LOC_MP_INDORE,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_MP,LOC_MP_ROMP,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_OD,LOC_OD_BHUBANESHWAR,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_OD,LOC_OD_ROOD,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_PB,LOC_PB_LUDHIANA,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_PB,LOC_PB_ROPB,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_RJ,LOC_RJ_JAIPUR,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_RJ,LOC_RJ_RORJ,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_TN,LOC_TN_CHENNAI,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_TN,LOC_TN_COIMBATORE,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_TN,LOC_TN_ROTN,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_TS,LOC_TS_HYDRABAD,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_TS,LOC_TS_ROTS,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_UK,LOC_UK_ALL,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_UP,LOC_UP_LUCKNOW,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_UP,LOC_UP_ROUP,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_WB,LOC_WB_KOLKATTA,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_GCV,SP_GCV_4W_UPTO_2500_GVW,BT_RO_RN,RO/RN,SL_TP,ST_WB,LOC_WB_ROWB,50.00%{NT(without Break in),RAHEJA,01-07-2026
PROD_PC,SP_PC_CAR,BT_RO_RN,RO/RN,SL_PKG,ST_AP,LOC_AP_ROAP,"30.00%{OD(NCB),22.00%{OD(NON NCB)",RAHEJA,01-07-2026
PROD_PC,SP_PC_CAR,BT_RO_RN,RO/RN,SL_PKG,ST_AP,LOC_AP_VIJAYAWADA,"30.00%{OD(NCB),22.00%{OD(NON NCB)",RAHEJA,01-07-2026
PROD_PC,SP_PC_CAR,BT_RO_RN,RO/RN,SL_PKG,ST_AP,LOC_AP_VIZAG,"30.00%{OD(NCB),22.00%{OD(NON NCB)",RAHEJA,01-07-2026
PROD_PC,SP_PC_CAR,BT_RO_RN,RO/RN,SL_PKG,ST_ARUNACHAL_PRADESH,LOC_ARUNACHAL_PRADESH,"30.00%{OD(NCB),22.00%{OD(NON NCB)",RAHEJA,01-07-2026
PROD_PC,SP_PC_CAR,BT_RO_RN,RO/RN,SL_PKG,ST_AS,LOC_AS_GUWAHATI,"30.00%{OD(NCB),22.00%{OD(NON NCB)",RAHEJA,01-07-2026
PROD_PC,SP_PC_CAR,BT_RO_RN,RO/RN,SL_PKG,ST_AS,LOC_AS_ROASSAM,"30.00%{OD(NCB),22.00%{OD(NON NCB)",RAHEJA,01-07-2026
PROD_PC,SP_PC_CAR,BT_RO_RN,RO/RN,SL_PKG,ST_BR,LOC_BR_PATNA,"30.00%{OD(NCB),22.00%{OD(NON NCB)",RAHEJA,01-07-2026
PROD_PC,SP_PC_CAR,BT_RO_RN,RO/RN,SL_PKG,ST_BR,LOC_BR_ROBH,"30.00%{OD(NCB),22.00%{OD(NON NCB)",RAHEJA,01-07-2026
PROD_PC,SP_PC_CAR,BT_RO_RN,RO/RN,SL_PKG,ST_CG,LOC_CG_RAIPUR,"30.00%{OD(NCB),22.00%{OD(NON NCB)",RAHEJA,01-07-2026
PROD_PC,SP_PC_CAR,BT_RO_RN,RO/RN,SL_PKG,ST_CG,LOC_CG_ROCG,"30.00%{OD(NCB),22.00%{OD(NON NCB)",RAHEJA,01-07-2026
PROD_PC,SP_PC_CAR,BT_RO_RN,RO/RN,SL_PKG,ST_CH,LOC_CH_CHANDIGARH,"30.00%{OD(NCB),22.00%{OD(NON NCB)",RAHEJA,01-07-2026
PROD_PC,SP_PC_CAR,BT_RO_RN,RO/RN,SL_PKG,ST_DL,LOC_DL_DELHI_NCR,"30.00%{OD(NCB),22.00%{OD(NON NCB)",RAHEJA,01-07-2026
